,ticker,return_total,winrate,avg_return,trade_total,last_openposition_price
0,1314,0.0,0.0,0.0,0,0.0
1,2618,0.04757111277642334,1.0,0.04654892049270698,1,31.149999618530273
2,2515,0.12849630970205173,1.0,0.13306456636812047,1,12.399999618530273
3,2501,0.0,0.0,0.0,0,0.0
4,2363,0.4894824116056138,1.0,0.27210897788115285,2,38.599998474121094
5,2891,0.08158717332428189,1.0,0.07874015748031504,1,31.75
6,2609,0.029265798449750413,1.0,0.027168298708742933,1,47.849998474121094
7,2317,0.07260591213220025,1.0,0.06849315068493156,1,146.0
8,3481,-0.060223747817244266,0.0,-0.06012656948081674,1,15.800000190734863
9,2888,-0.02591720452084223,0.0,-0.025974056681580593,1,8.470000267028809
10,2880,0.03179948302488245,1.0,0.03050103844533214,1,22.950000762939453
11,2371,0.13349592336611327,1.0,0.1323828961710849,1,49.099998474121094
12,1316,-0.09762867580545698,0.0,-0.09585484700790359,1,19.299999237060547
13,2610,0.0,0.0,0.0,0,0.0
14,2409,0.02184299896936448,1.0,0.019662943621986617,1,17.799999237060547
15,2303,0.03992143572174456,0.5,0.02420066821858574,2,51.599998474121094
16,1609,0.0,0.0,0.0,0,0.0
17,8096,0.0,0.0,0.0,0,0.0
18,2883,0.0,0.0,0.0,0,0.0
19,2330,0.0,0.0,0.0,0,0.0
20,6177,0.03515154470904891,1.0,0.035555578161168944,1,33.75
21,2882,0.05535870112908037,1.0,0.05643340954978049,1,44.29999923706055
22,2486,0.022462229589248484,1.0,0.01964841350404445,1,48.349998474121094
23,6125,0.009952333536274338,1.0,0.007462667446939797,1,80.4000015258789
24,3715,-0.02856436287009745,0.0,-0.03328894874560462,1,75.0999984741211
25,2611,0.3348997092178194,1.0,0.16710644105829142,2,23.600000381469727
26,2603,0.16479283345853313,1.0,0.09240924092409242,2,170.5
27,2101,-0.04819519740585043,0.0,-0.04796162981794194,1,41.70000076293945
28,3363,-0.029062833706030466,0.0,-0.048458149779735726,1,113.5
29,2887,-0.007525609544748346,0.0,-0.008333312140570759,1,18.0
30,5009,0.0,0.0,0.0,0,0.0
31,4526,0.13081561612925707,1.0,0.12781950574145373,1,19.950000762939453
32,2537,0.2637306686606402,1.0,0.28855717049675245,1,10.050000190734863
33,2323,0.12725666335873043,1.0,0.062470078463009115,2,12.050000190734863
34,9945,0.19645152458350168,1.0,0.2088697876310599,1,34.95000076293945
35,5531,0.011680624760279423,0.5,0.00763714561463491,2,9.449999809265137
36,5371,0.0032857950793279134,1.0,0.0027933600823888405,1,71.5999984741211
37,2009,0.033251241050901825,1.0,0.03252032520325199,1,30.75
38,2913,0.17346451070391278,1.0,0.022167526101080526,2,20.350000381469727
39,2884,0.0,0.0,0.0,0,0.0
40,2520,0.023730611328148354,1.0,0.023316102628405666,1,38.599998474121094
41,2834,0.07988328738462891,1.0,0.08227849209123339,1,15.800000190734863
42,2449,-0.08595252730504566,0.0,-0.08571428571428574,1,105.0
43,2401,0.0,0.0,0.0,0,0.0
44,3013,0.0,0.0,0.0,0,0.0
45,2359,0.2919525022842291,1.0,0.08053691275167796,2,82.0999984741211
46,8996,0.0,0.0,0.0,0,0.0
47,2002,-0.034347013226278644,0.0,-0.03413656202778281,1,24.899999618530273
48,3231,0.06399328734369503,1.0,0.02564102564102555,2,111.0
49,1605,0.0,0.0,0.0,0,0.0
50,4915,0.0,0.0,0.0,0,0.0
51,2316,0.11030009071437208,1.0,0.10937495428052912,1,35.20000076293945
52,2615,0.013982336290230046,1.0,0.01223580039433525,1,44.95000076293945
53,6770,-0.14846342100199783,0.5,-0.06765462932740529,2,25.700000762939453
54,2801,0.006017669168955075,1.0,0.0054944214246803735,1,18.200000762939453
55,2890,0.0,0.0,0.0,0,0.0
56,3017,0.13170075508239876,1.0,0.11711711711711703,1,555.0
