,ticker,return_total,winrate,avg_return,trade_total,last_openposition_price
0,1314,0.5136065886500667,0.8,0.10065771449011725,5,12.550000190734863
1,2618,0.9990165070243566,0.8,0.17872773952006837,5,18.149999618530273
2,2515,0.12713685180828205,1.0,0.03038440834702477,4,8.829999923706055
3,2501,0.043744978052796535,0.5,0.01122783093586266,4,19.5
4,2363,0.26246187237658103,1.0,0.083141847234017,3,23.227272033691406
5,2891,0.044384190700861526,0.3333333333333333,0.014480030412404643,3,22.899999618530273
6,2609,0.05725397640711627,1.0,0.04263565891472876,1,129.0
7,2317,-0.16957989371558324,0.0,-0.03537160257480323,6,104.5
8,3481,0.007598151553183108,0.3333333333333333,0.0006215836748619807,3,18.610061645507812
9,2888,0.05990311814078275,0.6666666666666666,0.005458256779482011,4,10.600000381469727
10,2880,0.00413058815967382,0.5,0.0022443928833821847,2,19.680850982666016
11,2371,0.16602377599685103,0.6666666666666666,0.046932205874714805,4,31.899999618530273
12,1316,0.054340906183294235,0.75,0.012800299556869787,4,21.315523147583008
13,2610,0.7750975444980013,0.6,0.15093015774019425,5,27.0
14,2409,0.005160305158518286,0.3333333333333333,0.002326081072903219,3,25.125
15,2303,0.06467955589620589,0.6666666666666666,0.022960979757817968,3,63.5
16,1609,0.22486012872597794,0.8333333333333334,0.034190717838093763,6,23.407161712646484
17,8096,-0.08030176959040014,0.75,-0.014376483073198859,4,11.81820297241211
18,2883,0.19036312314570636,1.0,0.04511327916902541,4,16.549999237060547
19,2330,0.029609239452530245,0.6666666666666666,0.00898206836773389,3,580.0
20,6177,0.09137907870964579,0.6666666666666666,0.017165190591460804,6,29.095237731933594
21,2882,0.10266966802741351,0.75,0.024545205574590362,4,59.566184997558594
22,2486,0.0032047949482809646,0.6666666666666666,0.0027363941813982975,3,56.79999923706055
23,6125,0.20256656957649066,1.0,0.06662493331958563,3,26.75
24,3715,0.0,0.0,0.0,0,0.0
25,2611,-0.20984945422115775,0.2,-0.04557258236122079,5,18.545454025268555
26,2603,-0.13562879822148244,0.5,-0.05874877810361684,2,412.5
27,2101,-0.024700792880035793,0.5,-0.010136462472234264,5,39.400001525878906
28,3363,0.018973492564002603,0.5,-0.00323405638546137,5,32.54029846191406
29,2887,0.21894324411317645,1.0,0.06400589775918412,4,17.008373260498047
30,5009,0.670599633875145,1.0,0.09039798159715799,6,20.799999237060547
31,4526,0.14575362373415213,0.8,0.02677258439253687,5,15.699999809265137
32,2537,0.044991952350661,0.3333333333333333,0.01467182612955272,3,10.5
33,2323,0.06176155143529094,0.5,0.023197454188918748,4,9.446807861328125
34,9945,0.30452748859632095,0.6666666666666666,0.10991431273757779,3,49.703704833984375
35,5531,0.05797702229610713,0.6666666666666666,0.004849826567537389,7,10.850000381469727
36,5371,0.15673035932037993,0.75,0.035460799541119664,4,81.4000015258789
37,2009,0.06254124355721524,0.6666666666666666,0.01638227322419472,3,45.150001525878906
38,2913,0.2502602581693536,1.0,0.08188537274639447,3,19.450000762939453
39,2884,0.0,0.0,0.0,0,0.0
40,2520,0.07596303940737226,0.6666666666666666,0.03029854445285503,4,38.0
41,2834,0.03064169577007103,1.0,0.01007438888728355,3,9.172342300415039
42,2449,-0.008481782760637047,0.5,-0.004080930105333502,2,45.650001525878906
43,2401,0.20296293768940132,0.5,0.03387405494036094,6,39.599998474121094
44,3013,-0.17930415008772704,0.0,-0.08939827396041261,2,13.600000381469727
45,2359,0.08111764936855059,0.6,0.016699303914734197,5,17.200000762939453
46,8996,-0.08095724524779435,0.3333333333333333,-0.033973856629051835,3,49.349998474121094
47,2002,0.02092208923144856,0.5,0.009873283619907802,2,35.04999923706055
48,3231,0.114709262353762,0.75,0.028407539300143808,5,28.950000762939453
49,1605,0.21242148334488742,0.6666666666666666,0.060073002226816996,4,25.45795440673828
50,4915,0.15476103372419248,1.0,0.04891909504895575,3,53.599998474121094
51,2316,-0.0749237318177931,0.0,-0.02921306793679057,3,27.100000381469727
52,2615,0.5750392448564701,0.3333333333333333,0.2800245288593692,3,139.13043212890625
53,6770,0.31820000789601566,0.8,0.06197865167189298,6,71.5999984741211
54,2801,0.05802152251223691,0.6666666666666666,0.01297660950994047,4,16.13136863708496
55,2890,-0.023453428424166534,0.5,-0.012133982984302571,2,13.401102066040039
56,3017,-0.007453337030629004,0.4,-0.0020552587379516927,5,74.6344223022461
57,1440,0.3862910297219424,0.75,0.09294838779773218,4,22.899999618530273
58,1513,-0.07890278856843524,0.3333333333333333,-0.030183066755928634,3,46.0
59,1503,0.08176900514708962,0.6666666666666666,0.017005818507471515,4,52.400001525878906
60,2353,0.20931532460245106,0.8,0.04065963125369072,5,24.549999237060547
61,3033,0.4500124975344617,1.0,0.07840393905711122,5,29.049999237060547
62,5512,0.15407202419322807,0.8,0.030164171160423935,5,9.369999885559082
63,2504,0.061434304704383935,0.5,0.029725184932762327,2,23.600000381469727
64,2886,0.001756137229552035,1.0,0.0015266928592401197,1,31.59814453125
65,6235,0.133693280341997,0.5,0.09981541357417417,4,18.537267684936523
66,2367,-0.09945080792165029,0.5,-0.021711412695168048,4,18.764249801635742
67,2867,0.19925066894374055,1.0,0.046130614731458464,5,8.81387996673584
68,1101,0.0674743654528207,0.6666666666666666,0.024259119006321234,3,45.912086486816406
69,3312,0.11103227078041478,1.0,0.08847178260525901,2,23.617446899414062
70,3163,-0.04553076293067093,0.4,-0.01409239765286745,5,41.45000076293945
71,6278,0.010708219628926097,0.5,-0.00081363829044138,6,118.5
72,5457,-0.18459105296579703,0.6,-0.026674462170903877,5,78.30000305175781
73,2382,0.010679909884033778,0.75,0.005059263191204144,4,77.9000015258789
74,6274,-0.06255477532518616,0.3333333333333333,-0.025873458860655063,4,101.5
75,8936,-0.2667604119617554,0.2,-0.05679453339047278,5,20.600000381469727
76,5347,-0.160038843539982,0.0,-0.042170785995375215,4,151.0
77,6190,0.43944207859838147,0.6666666666666666,0.15478761444856423,3,23.0
78,3376,-0.1858809761001664,0.3333333333333333,-0.0317010072830608,6,95.5999984741211
79,2881,0.18873452902033172,0.75,0.046507305047127884,4,66.66666412353516
80,2885,0.05400929625553519,0.8,0.010752594291120321,5,22.669662475585938
81,1504,-0.015459871983702023,0.5,-0.00782371480465649,2,29.899999618530273
82,2511,0.04384941252795205,0.8,0.0075561139667248865,5,13.25
83,2337,-0.02549661679138515,0.6,-0.007390086799894191,5,39.150001525878906
84,2344,0.16551343565044307,0.75,0.008495612649871226,5,29.641170501708984
85,2374,0.10126019802672226,0.6666666666666666,0.0326724236321001,3,14.949999809265137
86,2356,-0.08648127857544952,0.5,-0.042071717769487316,3,24.850000381469727
87,1587,-0.23303174664965376,0.0,-0.08052413894720985,3,26.700000762939453
88,2892,0.002416392626691577,1.0,0.0022222368677218274,1,21.416332244873047
