Date,AMAT,AXON,DECK,DXCM,ENPH,EPAM,ETSY,FTNT,GNRC,LRCX,MTCH,ON,PODD,RMD,TSLA
2017-03-29,35.84428024291992,22.639999389648438,59.52000045776367,21.297500610351562,1.2999999523162842,75.37000274658203,10.350000381469727,7.6620001792907715,37.400001525878906,115.13272094726562,15.494665145874023,15.180000305175781,42.66999816894531,66.9979476928711,18.492000579833984
2017-03-30,35.86272048950195,23.219999313354492,59.68000030517578,21.25749969482422,1.350000023841858,75.91999816894531,10.399999618530273,7.570000171661377,37.5099983215332,115.8709716796875,15.656464576721191,15.420000076293945,42.650001525878906,66.11054229736328,18.527999877929688
2017-03-31,35.87195587158203,22.790000915527344,59.72999954223633,21.1825008392334,1.3700000047683716,75.5199966430664,10.630000114440918,7.670000076293945,37.279998779296875,115.56489562988281,15.542252540588379,15.489999771118164,43.09000015258789,66.5265121459961,18.553333282470703
2017-04-03,35.86272048950195,22.5,58.099998474121094,20.99250030517578,1.3700000047683716,74.33999633789062,10.630000114440918,7.6519999504089355,37.029998779296875,115.618896484375,15.751639366149902,15.069999694824219,42.90999984741211,65.98114776611328,19.90133285522461
2017-04-04,35.96415710449219,22.0,56.7599983215332,20.475000381469727,1.399999976158142,74.30000305175781,10.699999809265137,7.53000020980835,36.91999816894531,116.04206085205078,15.808746337890625,14.899999618530273,42.31999969482422,65.21390533447266,20.246667861938477
2017-04-05,35.39243698120117,21.899999618530273,56.56999969482422,20.012500762939453,1.2899999618530273,74.44000244140625,10.59000015258789,7.48799991607666,34.790000915527344,115.03369140625,15.656464576721191,14.789999961853027,41.97999954223633,64.02149200439453,19.666667938232422
2017-04-06,35.57685852050781,23.079999923706055,55.95000076293945,20.0625,1.350000023841858,74.87999725341797,10.609999656677246,7.446000099182129,35.77000045776367,116.01505279541016,15.827779769897461,15.079999923706055,42.4900016784668,63.827369689941406,19.913333892822266
2017-04-07,35.899620056152344,23.270000457763672,55.779998779296875,19.690000534057617,1.3600000143051147,75.37999725341797,10.470000267028809,7.484000205993652,35.88999938964844,116.41117858886719,15.91343879699707,15.149999618530273,42.75,63.80888366699219,20.16933250427246
2017-04-10,35.83506774902344,23.270000457763672,55.95000076293945,19.524999618530273,1.350000023841858,75.12000274658203,10.569999694824219,7.443999767303467,36.189998626708984,115.96102142333984,16.208484649658203,15.100000381469727,42.13999938964844,63.76266860961914,20.826000213623047
2017-04-11,35.22643280029297,23.18000030517578,57.29999923706055,19.272499084472656,1.340000033378601,75.4800033569336,10.569999694824219,7.52400016784668,36.61000061035156,114.54753112792969,16.398836135864258,14.600000381469727,42.29999923706055,64.17864227294922,20.58066749572754
2017-04-12,34.82990264892578,22.420000076293945,56.7599983215332,19.1924991607666,1.340000033378601,74.55000305175781,10.529999732971191,7.49399995803833,35.599998474121094,113.58418273925781,16.560636520385742,14.239999771118164,41.63999938964844,63.23578643798828,19.78933334350586
2017-04-13,34.59937286376953,22.040000915527344,56.040000915527344,19.014999389648438,1.309999942779541,74.70999908447266,10.289999961853027,7.464000225067139,35.04999923706055,112.69284057617188,16.389318466186523,14.109999656677246,41.369998931884766,62.96772003173828,20.266666412353516
2017-04-17,35.060447692871094,22.079999923706055,57.38999938964844,18.809999465942383,1.309999942779541,75.5199966430664,10.529999732971191,7.613999843597412,35.75,114.63754272460938,16.51304817199707,14.279999732971191,41.43000030517578,64.01224517822266,20.09600067138672
2017-04-18,35.08810806274414,22.5,57.29999923706055,18.440000534057617,1.2599999904632568,75.08999633789062,10.649999618530273,7.703999996185303,35.689998626708984,114.72758483886719,16.62725830078125,14.449999809265137,40.93000030517578,63.45762252807617,20.016666412353516
2017-04-19,36.1947021484375,22.729999542236328,57.630001068115234,18.524999618530273,1.190000057220459,75.56999969482422,10.869999885559082,7.685999870300293,35.5,122.59635925292969,17.141210556030273,14.5,41.310001373291016,63.87359619140625,20.368000030517578
