,ticker,return_total,winrate,avg_return,trade_total,last_openposition_price
0,1314,-0.03161468989085259,0.3333333333333333,-0.010742639943599993,3,10.050000190734863
1,2618,0.2187250161796599,0.5,0.1261160501411983,2,32.0
2,2515,0.35555569618648186,0.75,0.04807150562533938,5,11.899999618530273
3,2501,0.053008195455452434,0.5,-0.006581438392041283,3,17.0
4,2363,0.16154649343722793,0.5,0.03586387887921009,6,52.0
5,2891,-0.00830430199297949,0.5,-0.0009516403525345885,4,26.799999237060547
6,2609,-0.3198047082683918,0.5,-0.09081674759186342,5,45.150001525878906
7,2317,-0.020540288713203125,0.0,-0.02336448598130836,2,104.5
8,3481,-0.06722290559174293,0.25,-0.032676870753203024,5,13.449999809265137
9,2888,-0.05919771364240223,0.0,-0.01599390008322088,4,9.09000015258789
10,2880,0.043752089568276364,1.0,0.04428898936135206,1,21.450000762939453
11,2371,0.3424415256392641,0.75,0.0874109751488499,4,42.0
12,1316,0.09443544933713954,0.6666666666666666,0.031115812158324558,3,11.350000381469727
13,2610,0.07508090653345745,0.3333333333333333,0.032069476969564005,4,21.899999618530273
14,2409,-0.1963695433143956,0.0,-0.05270491911287986,5,18.0
15,2303,0.0707429881899484,1.0,0.04320209268254904,3,53.5
16,1609,-0.1413969778776516,0.4,-0.027552450569056842,5,34.20000076293945
17,8096,0.15456803731585977,0.4,0.03224044162393762,5,11.75
18,2883,0.025351647088927454,1.0,0.02459017995287449,1,12.199999809265137
19,2330,0.06947684954024491,0.5,0.035485337576721954,2,581.0
20,6177,0.047963564476880105,0.4,0.010497824321992755,5,32.54999923706055
21,2882,0.02190572400082802,0.6666666666666666,0.006137334298213208,3,46.150001525878906
22,2486,0.41855149297131056,0.75,0.12462162954536063,5,46.79999923706055
23,6125,0.023741029421326054,0.3333333333333333,0.006731859709712018,3,61.29999923706055
24,3715,1.0441619032427156,1.0,0.2298529720950932,4,36.900001525878906
25,2611,0.059402291455556755,0.4,0.009211143262381639,5,16.149999618530273
26,2603,-0.20308671432029024,0.25,-0.07873019294326661,5,129.0
27,2101,0.010575529569087694,0.0,-0.013302492292017742,5,39.45000076293945
28,3363,0.2859382377419224,1.0,0.2865731355997503,1,24.307796478271484
29,2887,-0.02449803087667224,0.3333333333333333,-0.00805459727470903,3,18.299999237060547
30,5009,-0.019110712994207968,0.5,-0.008974259430383047,2,51.5
31,4526,0.021899936984558277,0.4,0.004341845750768414,5,19.399999618530273
32,2537,0.021075529111330482,0.4,0.0054762518857741195,5,8.640000343322754
33,2323,0.4122222891458831,0.6666666666666666,0.16796736570903859,4,11.449999809265137
34,9945,-0.09066784172510745,0.0,-0.03130767633552781,3,36.70000076293945
35,5531,0.24694082467049205,0.6,0.05137449210684528,5,11.100000381469727
36,5371,-0.048795492840021715,0.3333333333333333,-0.01779379369745578,3,84.19999694824219
37,2009,-0.07467359132750584,0.0,-0.07318286803012092,3,30.350000381469727
38,2913,-0.06426005122822465,0.0,-0.03296472907372113,4,21.5
39,2884,0.010097176718752321,0.6666666666666666,0.003149551691438157,3,25.149999618530273
40,2520,0.02003074716211417,0.5,0.0028076558960730136,6,37.70000076293945
41,2834,-0.025759476403713788,0.25,-0.006597999974545049,4,13.5
42,2449,0.09516396216576872,0.5,0.02049227444794462,6,93.5
43,2401,0.07072310088145684,0.6,0.019561989713508955,5,32.5
44,3013,-0.20841166527043653,0.0,-0.07761565721460484,3,48.70000076293945
45,2359,-0.217326512771149,0.4,-0.04446771823488702,5,41.099998474121094
46,8996,0.0,0.0,0.0,0,0.0
47,2002,-0.015196553045039085,0.0,-0.015503861641813277,1,25.799999237060547
48,3231,0.19916782970340963,1.0,0.0989239063557984,3,98.5999984741211
49,1605,-0.089166224323182,0.0,-0.04581596483792494,2,38.099998474121094
50,4915,0.040447545387753525,0.75,0.001713163740656859,5,65.69999694824219
51,2316,0.4013295067622591,0.6666666666666666,0.15384669840417572,3,38.849998474121094
52,2615,-0.049007737644427785,0.3333333333333333,-0.014350546050196663,3,48.650001525878906
53,6770,-0.026495490095779117,0.5,-0.012766879978603207,2,28.700000762939453
54,2801,0.02851568795912618,0.5,0.007091899318091899,4,18.0
55,2890,-0.05100679326827884,0.25,-0.012055720890732369,4,18.25
56,3017,0.1466921732891493,0.6666666666666666,0.03509154131560773,4,324.5
57,1440,0.0014782906947332641,0.5,0.0008732194852134612,2,16.600000381469727
58,1513,0.15840707744385574,0.5,0.03860812105837741,4,106.5
59,1503,0.40038470070069554,1.0,0.11363484550995444,3,106.5
60,2353,0.13215852501869496,0.25,-0.03292840516745005,5,40.70000076293945
61,3033,0.060415448143954054,0.5,0.014835106501668638,4,28.649999618530273
62,5512,0.1713885729411473,0.6666666666666666,0.05408638985879007,3,9.579999923706055
63,2504,-0.015419512057775697,0.5,-0.019741103484731126,3,27.450000762939453
64,2886,-0.024952395732779187,0.5,-0.005797998247603575,4,39.724918365478516
65,6235,0.0,0.0,0.0,0,0.0
66,2367,-0.08852775401945312,0.25,-0.02538248451847222,4,20.200000762939453
67,2867,-0.03950491649181709,0.0,-0.020086008404295586,2,5.159999847412109
68,1101,-0.08604747462509454,0.0,-0.02949073575842635,3,34.5
69,3312,0.3484502217037573,1.0,0.07970984543318987,4,19.0
70,3163,-0.06580920553383762,0.25,-0.01816987495942346,4,94.30000305175781
71,6278,-0.039504884202646307,0.0,-0.02188560927301164,2,94.4000015258789
72,5457,-0.07905938547922542,0.5,-0.02851978841775543,5,57.5
73,2382,0.14257196319108933,1.0,0.06831402954758303,2,101.5
74,6274,0.04702721534786747,0.6666666666666666,0.013807468609585741,3,139.0
75,8936,0.8033271849084667,1.0,0.1726996325089326,4,37.849998474121094
76,5347,-0.028694800802659848,0.3333333333333333,-0.01220001650081052,3,78.0
77,6190,-0.19380077379348226,0.2,-0.04268010241708335,5,31.299999237060547
78,3376,-0.006188175906036708,0.5,0.020284542962646063,5,133.5
79,2881,0.006561888765467927,0.6,0.0009628987030168235,5,65.19999694824219
80,2885,0.03872169478630627,0.6666666666666666,0.01367408254795055,3,27.0
81,1504,0.22463961326947546,0.5,0.07442071405862777,4,51.400001525878906
82,2511,0.006432050357867647,0.5,0.002682658754624756,2,10.949999809265137
83,2337,0.01195698297379244,0.6666666666666666,0.002946898316837032,3,30.100000381469727
84,2344,-0.25988485770921776,0.2,-0.05157816698053601,6,30.75
85,2374,-0.026079432808255087,0.3333333333333333,-0.00829058507399775,3,25.399999618530273
86,2356,0.6469120985705092,1.0,0.19275027655694607,3,48.400001525878906
87,1587,-0.14771078163426699,0.0,-0.05503953985725888,3,23.399999618530273
88,2892,-0.047972556799616206,0.5,-0.011507518008860185,4,27.5
89,5880,0.038141837885990126,0.75,0.009370637389141068,4,26.950000762939453
90,4127,0.003609611864540563,0.3333333333333333,0.0012021636931465924,3,14.449999809265137
91,2206,0.23815626139870227,1.0,0.11551586069307529,2,45.25
92,2547,0.03125968108558763,0.5,0.020222661628841954,2,8.897068977355957
93,3711,0.12625701464925032,0.6666666666666666,0.04510419552436359,3,122.5
94,5508,0.13764022219655803,0.6,0.02679326431889333,5,83.0999984741211
95,9904,-0.007162859364753582,1.0,0.02317876946711328,2,31.850000381469727
96,2324,0.20346009229959772,0.6666666666666666,0.0033939960658874537,4,33.75
97,5521,0.2714204123643973,0.8,0.058567163613335804,5,7.869999885559082
98,3483,-0.09719507021628815,0.3333333333333333,-0.03458358665579405,3,167.0
99,1618,0.5525128363628926,0.8,0.09515299262795478,5,29.75
100,1304,-0.10038795004902168,0.5,-0.026104064142348504,3,20.75
101,6552,0.012744749661667498,0.6666666666666666,0.002743784757344233,3,38.0
102,1815,0.1863457433920832,0.6666666666666666,0.06423655045188463,3,14.699999809265137
103,2542,-0.044587974448281775,0.0,-0.022425733858925267,2,42.04999923706055
104,6451,0.6104451817964109,0.6666666666666666,0.19059682968718197,3,107.5
105,4303,0.013653071255305571,0.2,-0.0012537151724205664,6,21.350000381469727
106,2313,0.3386597990289584,0.6666666666666666,0.11210213911548624,3,57.20000076293945
107,5608,0.20689720680802592,1.0,0.09444241108448526,2,18.399999618530273
108,2634,0.12518111622590888,0.5,0.035935606463202346,4,52.599998474121094
109,1532,0.004662918151516093,0.5,0.0015266970856586126,5,41.900001525878906
110,2457,0.2237254302630134,0.3333333333333333,0.09142803098435408,3,63.20000076293945
111,2354,-0.07195683870495118,0.0,-0.027275717779498,3,57.0
112,3234,-0.20873074176996653,0.16666666666666666,-0.02427196824334447,6,31.0
113,8069,0.035925241397380736,1.0,0.032911392405063244,2,197.0
114,8112,0.03740217070685792,0.5,0.006083586172165645,4,62.099998474121094
115,3703,-0.021284992211296205,0.2,-0.004645092216355539,5,28.25
116,1608,0.42262754829762406,1.0,0.12861308119174977,3,20.0
117,5230,0.11843002707292194,0.3333333333333333,0.04060867218670231,3,23.5
118,2408,-0.12214427616604462,0.5,-0.019287198446957882,6,70.5999984741211
119,3036,0.19993442297067876,0.3333333333333333,0.07197380534543878,3,87.12710571289062
120,1519,0.08917375167370745,1.0,0.0852713178294573,1,64.5
121,2308,0.021832641474017755,0.3333333333333333,0.013740378938629968,3,372.5
122,6215,-0.06457811455845364,0.3333333333333333,-0.025604950969386014,3,24.850000381469727
123,6415,0.0,0.0,0.0,0,0.0
124,1216,0.006907067407547762,0.6666666666666666,0.0023336568882660704,3,71.9000015258789
125,4533,0.7934527565555713,1.0,0.2842955434085215,3,15.0
